PropertyID;PhenotypeID;PropValue
376935;54226051;12zdsCwfCESnUvC8NgqqqWpmpjWWCLFVUH
274384;62147604;126TBLNpfwp5AYmGGDAnhrDDf4JWTmXrAT
340847;86662580;1BQP67n3swCECxw8iZUDcjJe19ECbQvMG5
417027;43521232;16yUg8kt7Nxjku2Zvh3Kxi6tJzj1KPwx3T
391741;19087997;1A6CpJwpFCXfTT2x5Y6hgQnLcgBd1fNaYu
342043;17007871;17Mh4cbE9KneAGY7MP76ZL99hGSYtiojA
661900;95567656;1K4TkFYUkgmsjQw7iT74hZCiswRDsVR2V3
224958;93883477;1DdRdNwCGHevjvBosudcx3TZGMNtDLEjQd
358800;42506697;1P9KYSGztcoMEW35jgYxrJP9ULnpuHeYhS
439449;59935970;1NrBi9jFYZJYCjKR7fdpnoULeMDwMAfh3p
320476;84850089;1MiKUuQP6KhsMqaETfV7q5pZcTxApN1pHH
572951;11384100;1Hd7BWrUk5BQDC6WKD7V8QRYy61W8sGLMQ
350477;89664732;1GN1JAynBYoS5M9LdTcSAumKe3jYJ22sG7
517552;61733127;1Ph4J4CVaxuL7mu5KvCL7ahPYdS1XJmJnm
566794;47156013;1P5xZfy3We2TSzMshW7asF2psFryWsMSws
557526;65720675;1CRgjQnY5utSUxPAvZeT1uUrZNdFwEN4uu
614229;55541617;19eiwFDjxxdWhuGLpkDfp9Q3NWNicYTvY5
643628;80087617;1BAXGs38SFsQjYjkZB4hkvvuYp5VPdZg9C
308363;90833530;152DD6y9zJcwg4b5kpF9VnyzMWMcsDA3AE
388818;82970133;1FtM1UZkVZ511vfxPNBgcjsttMmRKzjZTM
614925;62605951;1HSi4tGS821SvBwpEqunNy38L8Zq8bbAhT
220119;35298223;1EVr1AxT4JNBMQ5DrrPW73LhfGGrQzFozp
437657;11155524;1NjpXGhgx4AKEA5wLnAiMNtKk16ULqR9h3
622364;40374503;1LmxJiroe4Mow7FszZfevvG3yftHfw3caB
637387;67172629;1Bt4hdA9VrK6dpQAgbHBXc3JKkFvU1o1kz
589199;12277982;12YfMVTycoPxvjYTYjNnHEMGXKLmpjRSvm
682920;71369248;1628Tmy4vmdCUvac3yQfCbV5a95UiKajCN
370784;81521360;133gtZYY7cjqaNZsAuupfk25Rjza6Cbmnj
661900;39473332;14GdHSErxvzaBb6GioXwDixDrJyQW5kBUD
605520;23678844;15vQVuxJgjWvQNoQ2xJJNuzuo6fh4MeDzA
411767;4415893;15r2tL3jUKHqrNNntXoB2pEhSAEz1KDHZY
414619;71617619;1JL6QCZwHaiYJsgJuBPkv4Gx2LtCmGgPBL
218534;72580020;19hPxNtETFBeCAz4gRiCXebsmT72EWqo1L
224521;78168271;1LXyREZdWFrSo5qG6a6PuwNgFcgMncM7iU
536241;84160892;13K9QWzqDodhYMVJsG1EoabSoy324tsm81
641085;21610224;1Q9HSf9gDNQ5FnkLRvEaGpJg72aTi7ZFMa
333504;32453517;112vxnrJRNmGsGDQtJRQPMNysfkqrkApjD
320521;3657551;1qPxdrdwhWRWnyWyKppAS7WiFMUnXWpo1
613588;86487950;1HwEjibJdQrTbuAQzPEKssXaQ3UbkDz9Hg
603990;42578714;1MhBodgwnyFvpezxe7ohJ57M6YH4FFu8aX
315995;72632964;1P1pPVRHt91V6zwLPUSv4mFUdhrKmg5geH
678724;97189872;1L8mywdENPkLZHDNypdqZ5kmgKSvmvf42d
410672;22720730;1CAJ7iJh5kQQj3WvdcxqqJk9BAM2aKiqqX
418174;5934699;1HEW9ikH83PzexJWa7MQDZ6KXG5QcBf389
581796;44547012;1EtKjTYF8VHCZn6fyP4PTCdTjfNa6GzByc
493920;33923829;1LueApURFCSSae5fhKFN88oZxCJgbNqJqw
357392;89703749;18H29jDnpVBoDDLqnGd1Bgz4dFefCB3LJn
458722;95696596;1Nhdga4awoSDpguyiuSR2TToBJvxPztTho
547966;70636470;17JdWdMXMzARRsHCESWEQj9imSyg4ntHMH
226968;64194024;1LFS8aJZSpk9djXfb5YUnnMGTqvNzPTjaZ
566488;74275776;16zqofxVXf5NnqqkS5vkQX8eeDX9xrDmWf
646363;14826949;1CRww28DrrVu5GHa6xPq1cBway1aW4Ffbb
572867;42416975;19CCNUiyJfRgKPkgQqxf2KLendFubNx6xJ
460811;4932504;1NnoqK1EWafc8TMUjkkErgqUjMNv4oeCMQ
267639;64938244;1CyHKA27QgaMSgQ491LH3QcKAbQRVr1iDD
370909;4637138;18xFLDyvMyQLqvsWtSMCsEp8WCbenWKEDV
262768;37181434;1Cb3JFHfZAL4gWD7v7ruAp21kUGtcWAG9v
380806;21883488;1Mr18z5tveYkWAkBjMnvPHW18MEZWT6Fev
617730;8284399;1NqeCMXZdj8eys51XtksTDHv4XaMWL7Khn
505099;6310117;1Fx2vXEVDN6xgBXh8tGKbmcXEhytera63c
347189;79790052;19hHoLWfhEAtV7ZjZeP5BE1VCeW61bWZUi
292773;11155524;1L3QEuet8txPVM8ZVfahXGfpRmBrj65bez
377064;57420166;1LDnxLnN6CybtZ5KyDsq3SAcMRa943T9ap
638495;11384100;1GffEWnBUaQbZMcnGvL6eBG4qTsp21JBL7
269985;5013545;1DMM1s5WdL899Uf8TKY1CktoFXHz5GXpf5
403936;13045904;138juqHkfskQB4BZ9F6B8ByK8wVgSdeKRE
275463;83947242;1BBUCA22Vs9gZc4vUUJEr2tbmL1sATem9c
689396;37762229;1LboE2GkXAWZHUvnEYovZdnpHeej8VHB4P
649944;99930997;1DANC98ewWRL3WMKb4wQXFDydi484RwdHV
283922;68507500;1PMMJtsU5wNBgrqcYexaWLjUKeNhqevwS3
571064;28833851;14EE5vMGyfh4zFzWPBzXe7k9Vx2WGDNw36
517552;80626157;1BcMF1YQYcw5nQYz75HyPQ9XTaGW7rTkjz
258450;34746969;16XWmPQf76oQQCTv4WjE1tLJNwJotodxRw
649203;68401935;13zFVYJhcobYDkJHMbWbD5CEheXAqfiESq
326884;26069769;1NgnawNrQyaxJLjTFU4zGfnT2rpDmCDup8
383786;60523698;18nyiWCSaaUWppomFBpBryEwmxtHBM1qaA
614925;99745741;1Li8qwXtjnifWhFsQNbxRcSGCYTEKHqwee
425574;68469783;1GfnD156F4jbtb87kNtbpRY6ipZEAJbSue
427174;67309785;1QFiRSa4mvenEE25CDDCcVPQVA3GP7fsYU
440775;43927325;1Gn6No8EqHE3ahTyRuaJySZ91q77Me6kwy
264400;62605951;1JSDu1MkpzQF22WnwAbHGoMskFfs23KmeR
371800;62505040;1KCstVjmWVVkhGHEk6xyeZoZGfiPu9qssp
359110;20054858;1MkX6U5R9MQSuYfsktBXujDFngmkyE3e53
601646;73897265;1DDfhzzzPxzLGprhUa27hQXVfdyfYD3iwH
673118;53608865;17YgwXW33DxJwmPqzQF35saC4cPJ3ACeGv
269952;18000705;17whxkEQc8BDGekhyFycrukJdgFeUE2B4m
385968;68577743;1DP7bLTPXSAEMgmHWHG1W4LYB4yuMPN1Je
510809;11531832;12dXurSA1mrrh8CCivAf9kPNh9eoMc79Sk
640293;99370248;1AFkhVQgdyyCWsyP3iLZ3RjEq1zKdWqK1U
307677;40552101;1G1GwfeT51Xyq1s9xy3fbdRjv5QBUi1dq9
230122;55366895;1A3QQuzmqswoffUcCHGb4bZjMAAEqGNMMW
647985;55547094;1GjiJQdJz4kxLFyaf8P5mwq1UhsWDoapYX
209739;61343700;15pkNQR29hJ3hhrqpGFx3KXZPtkXceSb4e
475313;42891006;1GjG4JjfoMraNeiFb7iw8E5VfmcPfX3jAb
670113;98797541;15bPji4pN8SoReowor4GYntgjmznwrCrMm
673246;6917526;1EWaoq5ocdkZ5xxgg945vdzcY36D9Zo5rn
649989;62994015;127BhR1LmfQA1Pz28wQwSU2UpdpnA6ovts
549337;52187258;17tqdwEzdKnGGV8L2SWTySgq9myWRFNwPw
510318;60866687;1CiuGSc7dpvcViFhchxacudKVrkg7PDaZz
392368;78656283;1G1mjLFyQ1JBMWw2mce66aFQ5o5sdYsVyM
477031;46418896;1BFuvajqnZnkcDR2PSfBqr6zeReeZpzkb7
571064;28479259;1BTHCwe1GFYoLxB1pzcAMfA4k1pZBc6Fdf
523261;43425362;1PWRFyDbMEKoMdGAUEHMhhWvqGP9MhPNrr
572867;82569441;15Gbz5AdNBwk8NrtuPH1mjLZywKo4HgA2b
520469;39049602;1JLWP2ifYZx1W3BAE3fwuYYPereBgRYHov
658620;59935970;19AuVtUGc9tYYE2VH2kvxaBQU5XomNCWsM
200713;28673223;1B8jaoMkRL3bCyN1McY7DJGHWLPzdSDQi1
512588;28061888;18o3ffRcLaqLZJKLjpLPhDCjG2HVHrpujc
497134;96305445;17DVPXpDo57RBXa5x9UAPuPcq7drKF64kv
423121;5441742;19nGr4dR5cpVwxw2ey9Fuw3SXnsjHPqyCx
559128;16425057;1KyVMUdnQxfbfDUWiF66BwreWyvcCboCpx
236573;57410970;1AohJqQG5ks34ai3kVcLSVCSamzD5kPaV4
245583;2058383;1JvEx2jbWNkRSRxt5w1fjdGcGerGp14pFH
654686;63944894;1QHqiTk5PJNYuQfbDeNBrPymvxchJEayUg
667166;40043824;19dnfsdK4m14MNycFMbVZYJUYyHtJJtUVM
576697;44637612;1Pjo5pCA6j67w3XPq9kKsoXsrQBs2YNqwf
667011;36798225;18dhv8xNsYCrmmfk2cjDoWzCLdyTzdjrch
447473;41769046;1NvS2v2KRsNCYc8dBz7KZikU1iSnzuMbNq
615301;22119315;1PDRR6Mjew5BNNB8o1xbazPHsWVSbhkTYB
594366;42416975;1J9zJzdiYYqZETAoZE9Kr77e2W7ArLpwNB
218534;63464032;1NQBtsFjgRKPTKy7kX1dJqDZ2iFsqSzQ5b
349176;15649949;1GBH1wNVwkEfKX1E1pYa9qrY3Dc7MzK1UW
418174;52191327;1GzsBoum7M5w8pzYK7wjYohPADygjGfBcU
646432;2574238;1EsKiGiDthgoCNnPvh4NdzEkkoNTLeGPyo
520469;67607815;1KTxcvmpbj8hke1cTzCqR8vdbmTwY9GfEV
297382;63433095;1K9nsuwtChQSa6k52Y8tVY4wHFvk9h1jiH
534466;58500129;1fP2itD4B6Q7iVmYvbZb1fdxoDoJMjJ9P
274384;64194024;1K5BvGgJ5cHomKzhMuPdNBM9kMVFNxKB6y
460419;28740086;1PUxeVB7HSfb5VRBuvhJrnbWFnkXxQuUZE
505099;55546482;136XBdzBCfRUUqHiBjHZGE355fcWYh21my
667204;80464791;178L2T9Q7PZuGBiLVYmrVaLfaL6P7JHKna
214897;84564444;1DNxbHG8sJv5yNaeSXKycaYRzAFKsfcMWw
278825;16372195;1Hqsr8cMiWCvziE6D35VqQi1JGnqqi99Y4
528284;30393581;18oTdctGWZwVG9EAfxCqhuQztEFcCYsDit
693751;53608865;17eLQcDBwNWk8tCwR2jaUjB7LFQRJvf4Gd
243654;62768460;1C3ibDGxhkNYR2cbJbw5s7J7c9iwkkNcJf
314552;63025093;1FX45kb2uQ8PDtwaAPa66hpAiKDSz3e4pX
622139;47958845;1EfUqKJ71aVtRbQnwWysFdi3vYiwCLxNEL
643247;62994015;1EY2hkoSCwrEE4sHdprwuXjwfLgsenLMxe
373032;15649949;1JAcdqjnA4GXNcfmHripPqp7epZDGU9EQx
697585;90189480;1KnNZvBH9rKSR8VKKctW3V9TzbbVc68bVx
461423;31635662;135VQyz9G1eZ9aFB8VUBpAP7Pk1jwg3tXJ
446402;60523698;1DHX4bvDZc8shuE6hR98piLz5yPhS7jRnQ
535400;49781839;1NR5k4Vz99TnVTkmfkJicdjrVzapa6zu4
607711;71138349;1BZER86Z1sh54RY4EBsTD5B489CfvzvqtV
401597;43006844;1FqgJzAKyfoWbk9dYRfGtr6LVNrw2qaH4n
369266;59631848;15nHZUK16XfsZDrCLC7Ri7waXvsDkdNRfZ
384398;73381794;1PV9sNmyqy572nggycxqoim3Pc4FfRsEZR
399234;15299111;13DemHZCt1ao2cVJvPfXNEdMhRQfm4ajwg
545363;6141608;1BEmViZHrw2A9aTkYiLW2DCgWHWujwwVjf
503384;26479533;14Xc3jkWjpa88TQAKDLMCMC27mJ8iYGLmU
380471;19482367;1HGGNmJYwA8t1ZqxH9938q6X7yewTTMgTq
279336;63464032;12LHdDP18MeTrwkYWwY53HGoDEBSmwNgnK
419667;66343093;1M4XZWzYLMzRtUZj3AGjRdtgo6JRGVgnNZ
670170;59240351;1Fi9RR3wsxPPvxWLSZMuePmSPEs3mMEdmK
464608;54399214;1BLYUunLziYrMmFKzAeNnRNEBqm2cJ6FxE
475991;99745741;159y7bim9q5ZfX326aqAgECFUdZ8TBpaEH
300741;43888938;13mGaxye6aBL1if9EWkB1BxbmfyyJs5Lk3
470167;60523698;1NTgeNKoLfY82LcXRSfLAp9MeD7EJ5gKUP
227869;5733905;1N6xLwRtLpNVns2mgzAgJdhvdS15FAE5gT
616294;9484880;1GgamCBj33KpGwndyooZrzcQVjXDdvDkKC
409537;34762080;16mYLDtAJZhmvce5udVKUzhiHiWnoVrAH2
520469;50586126;1Ji2SE1X7BB193pNTd5z3a4MGeG9fcVuDj
283917;65580274;13gWXqfZ13eiEhCTy2w1TZsivnNpwpfWu5
616518;10734403;14qMcWdd2AuSRU1TvzGtagaeHvf6T4BEjY
518763;16449714;15W2Wv6D2CABXmBzftpSdP55gHemqngjre
293947;37570516;12tXNUCLGEjsyokrED4veyhEjJWC3dYjRJ
201210;26816415;16e6p5cCmFi98ji9KEvYb2WwvZYhUbv3W5
477031;9352487;1AQFZKJi5ycGrYNeFeAAYTgcsa793XKjDF
477031;91205510;17C8VwAqyXKjufe5XMWJ4KbfQVTzWmBGnD
336057;26660137;1Ceuo2G2pz6begFAgcAgkez3pgep4twm9e
472387;81332561;15Ss6n5P5ZTcnkqRjony6q3TirAEa6TNJr
518763;40852475;1YBMHVgRkjn1pzB2JuKJW1BdGm6hVDSnE
536866;72517817;14TuS7rp9wNyXohwghUn2uLhvc4ZgntQWY
357392;75572835;1MQVyzZ1XpYkgspiQ4mPqZt3LUgeiLBNug
611728;58023014;12VNeQhG6qcWAkLVxTPK9c72m4bzE1YqE4
212537;28521032;125udB5cRTLZyvyy7QRjFGgB22DWV2Lwdy
681612;16056197;1MaLJ8cwSY7KBLwgU8mcgGAUAnqw3rYrUk
459019;28833851;18SbVnSuFQ3nx38YHzhFVD3FnMLMYXhYJp
549439;76424446;1LEBedBRN82g3UhVQTjpWzEhn41v5Wswc
690701;12885505;16vSgTmQrKyLrNTeTiALAro41xNxSscS8N
530161;64095666;1vYFQdKJmgVtKNYDvgwsNK7ARNH9mQY4c
351696;53420940;17czk7YKKws9zsAkFGJTt54qF6Ak58LvGR
530057;34321504;1GjqdikGoqyMMyoYGZYAtwHiM2UWoQgTGB
579666;8452822;1H734AziNE8Pn1Pv86fG9PnCVw48Z7wbcU
250561;13446917;18YnviB6Gh5MR9C8P2b8FZ1BLsuhcXmNnP
615301;32564398;1LBR2fj7PGnsJdp7p45o5TxnjH8AhV1Mc8
369065;24627736;14RST1iRsgydXsUcriN8Qai7YvfZ96SkkQ
674704;63591222;1ELBLFemsAPrgGqVmjMeiot2qUNy23PaTM
418540;73777075;18RbshuC8HoWPJKkuMEcS3YBvN8HERnwDR
345646;63464032;1JWPF7M5n3c9XRGREHV88pAtPDMpvTqvmJ
552979;82517449;19CF7RBmMx32dQtep82wnigho2tdeaPf2T
640293;10206726;1DWvaGjFoYgy4gRFagjM6NHHbkdXtiY2vj
280728;37991046;1HVp9hjvya194ynGu7j17YM8dXHr6qzR5s
391099;16867760;1MzLyJ7eysHoaETekZuABcWYv3NTqEoP7U
578183;28709869;14sNXnhaBaZDfj3TpEKyXWMqzrauQdCEST
381254;68507500;1MYoMLTR5bBGDCEcnagd2E8XjPRKy5qMKk
280728;59240351;17qAVqPDTTjeKpLhfuAW3UzQEmvhjhrkpe
472594;57798384;1HPUSrzdDWRzCXGa1GfdGA41sdD99J4cdY
393853;68401935;1P2TmyK58PTbhNwxMikcsHfsvj5svMviW7
241585;56131619;16qKoGwKPJtjdFxASoo2jb3qWKHvWedEq3
427317;29268609;1CvLXCxJCz8VFSwCFznH6nxV1tkhVnc2JY
548997;99766167;1JoDnS5aAwZXPwxgzSfzv1J7ZUVBKkE7Bc
393853;9311318;1FoA7rggNunGtAhL5pYJe4AmxzKc6GCXM5
329526;22080144;1FNLh7DXsoBo9nEPwTAegBtFWSgkePYJFR
389607;43425362;13he4Lu2duHKQKRmpdtn6fe3uWiJPzzsXx
449484;15462901;1GZeEaTq5yE3DQXGNW1aAfH9L2468Bp3Gm
673298;49799297;1KaNSiQ64ofyM576gZY9a9cZKij1PtJQkP
451988;28833851;1HFgggv2ZdM9caw4aLncxT3w43LD1dpZpR
530716;72854193;14aSjbgLgJyvS7j8zVz2EHDCuTwdf4Ebrt
671592;39292055;1ECcGHD28kFWyfNzRVKfLphfKr9qi3Svmx
489345;94834245;15NLPevrhNSbAk4yPbDc2KvCskNpgGYWjZ
694174;23675378;1ApXbi8aEe2k8U2hZuwbZu8akhY3RTrBi9
405165;29373761;18c5YrsByopdcRtsDjaBPvFi94ASoFJ7rt
447815;99876461;159wD3NW3fdNxWQKiriUqqDRmjXJs2697N
545363;18926850;19Uhnzam5fzjKrfACaPEs69gsKDUfsfWiH
622139;81332561;1CLKfYGk2ygZJiSZCX5CAiV1UH2vUpqLxB
667011;71133513;1C5CjSTsmEy8wHxBYW2iPVMqzSuJAMvXPW
290412;3436156;1CkoLU7jmMLPwh5QbE4R2W2mHjhwRk6oZc
475505;20054858;17bVb2AVYePeEouMk6JnxuCK1VCuPjMCUc
353647;61139509;131z8WRjrUGmcpV8ZGv2RuY53XYjUqqduw
489849;79790663;14DTwKwhscKBZh5KjTi27pQopAFLchVc1X
541701;43937582;1AFkYHVBJ48dYyV1SgraBumJEsFzDkfiiG
647510;30035248;1P51mh1VbseezR9Mn7UsKutHVZBEBqW9Wf
285633;41839121;1Ls3V7a5tLkibpgSnr5nuMCGpfsbCdcm6X
609449;72241969;1BSBGd2jWXwhJ1xNyFpwKgQSbNcJVE5LiG
536866;1513366;1Gk1BemopXkfDhYCLrrCRsifGnBqGPmQLN
475783;75590355;19raKWgv6METGF1jGoxuA29LTJScvkN2Bn
611728;55774104;13m5MTGEUBxDn6umuFEEYW1jzdmXKZ4gLY
573420;73191115;1AgVyoMpZe1x5ghVA5VYD8j21VNHLiT4np
587581;98649938;1M8ur2iTeg16gahCoQkFPjR1tq1TtscVQi
688968;93298300;1788vRmiKZBGqusE8hsqFTBsGFvkuvDfK4
432553;45563770;13mteb7q8kU442jcxpjG9kNzsHcfXQPWGo
451021;49932615;14t5VDpLKBUjFPGrDUE2KfVsseDkfUUgNX
380806;84433507;1LEFQybntMiCjR3U7KxYtFhdERenpvjpsL
222595;7865729;18WW22gy1sCkQ2EHFqAHJjfuohaCRSCxj3
592918;87848550;13UxrmsdW1BMnyhaQqci6zMhyRpXtCKRoY
545363;6907359;1LG7AuvFo8MNfkpKgD2TiApAoLWxQGKepc
349176;43190706;1J9qMBcuWzqn4aF2Pf6J8CbBvxTSYzGDsm
647510;38974362;1CSYMFEZn9hZyazYBX6Yhkvgs1Ace6U1UN
240777;72854193;1NH2YmfgPfKMCKCV1S7S2T25W43zdRfBtk
302904;81521360;1NvwnAbAPo19N4xBz5zuLxFmHUtFS1PGFi
654312;81993744;1HYdjWHckfL7qDh7KVZDC2FE5QoDxpueio
650744;67551805;18wfBtypyTuFakPdoePhJRkhWbt93sB34Z
393034;27938808;1LwVu2tyJPQN8ckqcio3aLssFikjeZtL2Z
697050;16449714;1ExSAeqbXctUdjUk83VeS4kQRM1vSfR7Qw
460611;39651254;1P2naRcQRTXBLHRftXHasVqSrTxc3p1g5o
554783;34165074;1pLUi8YrJ9p81faanzT8dnSUVftm7mztA
217089;47977030;1FxwEV7YZL7MgHnJiPEFQnayYpsTMsdcRB
484033;10779488;18DrWgmaodKWh5wbZigaXG7wvRmYfmFcFJ
505099;83948955;1tdSXcKE19e5NwBmunfgdpkZcS1zdkv9P
397973;67697813;1Gp5N8c9sNoysoB8YP6wL3HXEAFE8VvVUe
465848;69975106;19ZwuKScALXTYfkSVAC29ud7DhKT6jiJuR
468617;15462901;175LBRVSxcXkSRmyajTozRQ1SNPQJJWK5d
474984;73613006;1NftvkFRBNc7sVFxRTqHPN2xMKZaXBN3sm
611728;32564398;1Q3qoihhBtW85ZfpC3i6WSDS9xn88xT9bs
247417;2574238;18tzpAumJFoN8WpBNmyvv3CKS54nsTSccS
233176;67607815;12xCrqvbwf46F7LfFEPa6tjmBNA3UPQA39
592918;84433507;1CmPvxp6gGchXHTyHH2xWjMKeYfEYJaiKu
671946;57239765;18stig63uifAffMJdeLqKJvL6T6S6kmF1x
523596;11094538;1Nky6mVDb5CW3SdfRbL4vg9QyZbL6EzAbS
329384;65676564;1BTBkDsS9ArWuaQudQitzVmiaB5DM2nNJp
550937;85413754;1FtCzDHpz6gDJ37YJBRz7F4mXoL6UQD1tC
641139;13312260;1AtxEspGoZC1Sgv3SNMwEomFW9C1hFXoMm
601342;89703749;14bcfdzXJEHJUsMebNNWkvRDL3SMsEUvQo
694553;99930997;1AXaxTVTstNJGX8MPkMwyncWZbVhiZZET8
259534;70917864;1NeaJqx2xkh8iLwhf8Kzaw1D2eBpPHnyXZ
671497;14912435;15R8TP2tCYXJtKSokq4gXVH1nGww64GkdS
604113;49457118;115nCj57H24LgXBcpx4QQnGVXcs33maqxu
635297;81841924;16w47wkMgWiT1AJRhmzLTg5gRifFTk6MZU
405389;47958845;1LkeYzchwz3y5e2Dx8enFJfFuNnoeSbfR
211827;21553493;17s63iG6a4Dk3gYLcj8TzJB7qAfgYogPM3
388818;76934755;1FfvgHRSutHqd5bZUSpfEanFRa1av3Hw8P
391015;89615127;1KBLhXZAiktV9MfGBV2SHNRPrMa1xGot4o
495617;28720844;1B9YC7usxm2wKqDjjdFdathRiHb7Gd7ZQ3
624033;40852475;18azcTc3Y6pbkn7SasFye9iNiFhPJUqzFQ
372080;67697813;1Mh66QA2NrWT8PZgtPuFiUxZGufemXrJ2k
658797;16720935;1JQyta4eumAd8PQhGCvmhAvjzUMMeM1qGP
674300;87967224;1KsYS7NckC629raS5Zs2FcmwVYUYiGvCvd
618652;44866787;13LWqVvP1gdZQ52USJUDver6fv7eYE4M1d
329526;95696596;178P14N8WdEvjB5YGLyQqqrFgFj8TzGC7i
616739;41839121;1cCim17Fu63jL2vLz4me2nTVANpMfnQsa
514120;87833372;1FwpwCimzY63HubiniDz5L9Ag9HaBj7xNV
672303;32453517;1DX1p4GYbhHCcdofYWQgx6JLc5eGzTS5FN
523296;5122731;1BGHtfQRBXUsFuLgcjynJiBt3JZiEcK3cg
384398;4415893;1P46iCpYtUJ9wMZZY1epV1um2UYJHV6qfc
423370;80464791;1A94RDq3cxrEqGfJZnW8ihoJJyiEdKTHaT
337916;25697005;1ACBmRYpZ7FFFY6q8wWmR7faJGdUHLjhKt
656653;82569441;13UrVcVxEdfPEBCUBjTYbJEQmHGq1Y32eD
438988;41480688;11DKG5paH6xaKT7pYQvzgutFptgSn8aKq
475783;19222186;1HEejDSRg5gVVr2rJNdCsPCXz4Yms8NroV
670068;62096981;14Kj5zKuY6q6jCPa5APSLphdvXgkE39RWZ
377064;34762080;1DE9XnznBpKeShcT5RTiQy9iXKpvgSRnkC
404337;51893856;17yAvy1WcajdARxKP89unMBc58cFs6YvU5
625030;59240351;12M79t5gbmTXe42rC9RoGFs1nnqehiQJcV
474984;62672072;129N7ChXD9BQTg7zAg4w6WzLXD7dAemUsP
647985;62981302;1AGPt3KE4TezooMjCUgeXKVR3X3ZQQgMPP
314356;86574341;19eJLs5gimQRb4Fg872m4Di5y8fsjqfLw2
509685;80627300;1N3XJ8htpF47aYZaKNV6X5ZZxPhu2ZkXVj
474845;76123278;1LWRuBTGjY5N3G9dikC4Mpm6vzd1pjsdVN
647304;99169723;1CdFuQtcifLkjStvDBtL78LikvPcLEkB8V
630839;53420940;1JdjaraWqFSADrhDEP7BbZ2RHzbH5N75LD
