PhenotypeID;PhenotypeName;PhenoDesc;DateAdded;LastModified;Status;Version;Type;PopulationID
65720675;Capybara;Hydrochoerus hydrochaeris;2021-02-08 19:06:32;2021-02-09 19:06:32 UTC;In Progress;3;Lab;7228076
80464791;Common duiker;Sylvicapra grimma;2019-10-14 22:14:57;2020-02-06 09:07:58;Working Definition;2;Procedure;7078637
90324654;Deer, white-tailed;Odocoilenaus virginianus;2020-09-25 00:22:34;2020-09-26 00:22:34 UTC;Validated Phenotype;3;MedPhenotype;9096008
98533690;Leadbeateri's ground hornbill;Bucorvus leadbeateri;2019-10-18 18:48:22;2021-04-05 14:59:15;Working Definition;3;Demograpic;6992692
88795948;Lion, steller's sea;Eumetopias jubatus;2020-04-04 18:47:07;2020-04-05 18:47:07 UTC;In Progress;3;LifeStyle_Envi;6399066
50586126;Mandras tree shrew;Anathana ellioti;2019-11-21 01:53:13;2019-12-27 23:54:25;In Progress;1;Vital;8197539
12744089;Marten, american;Martes americana;2021-03-30 07:25:09;2021-03-31 07:25:09 UTC;In Progress;3;Procedure;6986710
15649949;Red-tailed wambenger;Phascogale calura;2021-02-22 12:51:51;2021-03-05 20:52:07;In Progress;3;Demograpic;6578037
31635662;Blue catfish;Ictalurus furcatus;2019-10-10 18:00:59;2019-11-30 05:38:27;Working Definition;3;Lab;8051960
3272882;Skink, blue-tongued;Tiliqua scincoides;2021-03-04 10:58:13;2021-03-05 10:58:13 UTC;Validated Phenotype;2;Demograpic;7352545
6050536;Flamingo, lesser;Phoeniconaias minor;2020-06-06 01:53:07;2020-10-14 16:20:55;In Progress;3;LifeStyle_Envi;5848039
30501645;Dove, ring;Columba palumbus;2020-10-15 06:51:03;2020-10-16 06:51:03 UTC;Validated Phenotype;1;Demograpic;9088363
33401065;Badger, eurasian;Meles meles;2020-09-22 00:12:49;2020-09-23 00:12:49 UTC;Working Definition;2;Lab;7086925
62994015;Malabar squirrel;Ratufa indica;2020-11-05 12:34:00;2021-02-06 22:24:15;In Progress;2;Lab;9965550
37877141;Kalahari scrub robin;Certotrichas paena;2020-03-16 05:46:22;2020-08-23 04:36:03;Working Definition;1;Demograpic;5726184
95493169;White spoonbill;Platalea leucordia;2021-01-24 14:29:39;2021-01-25 14:29:39 UTC;In Progress;1;Vital;7246457
34746969;Ass, asiatic wild;Equus hemionus;2019-09-20 14:21:55;2019-09-21 14:21:55 UTC;Working Definition;2;Procedure;6399066
75682489;Cormorant, neotropic;Phalacrocorax brasilianus;2019-11-05 04:24:32;2021-02-22 01:24:36;In Progress;3;LifeStyle_Envi;9621358
10110858;Black-backed magpie;Gymnorhina tibicen;2021-04-15 06:29:55;2021-04-16 06:29:55 UTC;In Progress;1;Vital;7442341
1811429;Eagle, pallas's fish;Haliaeetus leucoryphus;2021-02-22 18:39:02;2021-02-23 18:39:02 UTC;Working Definition;1;Procedure;5717858
87952912;Rhinoceros, white;Ceratotherium simum;2020-07-23 14:38:08;2020-11-20 15:13:27;Validated Phenotype;1;Disease;5961644
99094220;Wallaby, whip-tailed;Macropus parryi;2020-12-20 15:25:06;2020-12-21 15:25:06 UTC;Validated Phenotype;3;Disease;8539415
62877461;Caribou;Rangifer tarandus;2020-02-15 00:36:29;2020-02-16 00:36:29 UTC;In Progress;3;Disease;6190473
8250238;Francolin, swainson's;Francolinus swainsonii;2020-09-02 10:24:37;2020-10-27 13:40:54;Validated Phenotype;2;Demograpic;8559972
38237426;Openbill stork;Anastomus oscitans;2020-07-16 00:33:17;2020-07-17 00:33:17 UTC;Validated Phenotype;3;Disease;9908067
96810636;Tamandua, southern;Tamandua tetradactyla;2020-03-11 06:34:35;2020-07-15 09:21:26;Validated Phenotype;3;LifeStyle_Envi;6504438
71133513;Emerald-spotted wood dove;Turtur chalcospilos;2020-02-09 05:12:07;2020-05-16 05:57:19;Working Definition;2;Disease;9885212
67551805;Legaan, Monitor (unidentified);Varanus sp.;2020-09-09 17:02:56;2020-09-10 17:02:56 UTC;In Progress;3;MedPhenotype;8783620
89377548;Sunbird, lesser double-collared;Nectarinia chalybea;2020-04-19 12:30:30;2020-08-05 00:22:01;In Progress;3;Procedure;8865041
61849023;Cape white-eye;Zosterops pallidus;2020-08-07 03:15:15;2021-01-11 10:04:38;Validated Phenotype;2;Procedure;9949825
67697813;Mallard;Anas platyrhynchos;2020-06-27 12:06:35;2020-07-12 04:55:55;Working Definition;3;LifeStyle_Envi;9918755
95567656;Squirrel, richardson's ground;Spermophilus richardsonii;2020-10-05 15:12:31;2020-10-06 15:12:31 UTC;Validated Phenotype;1;Disease;7799873
37720157;Lion, steller sea;Eumetopias jubatus;2021-04-17 01:16:06;2021-04-18 01:16:06 UTC;Working Definition;2;LifeStyle_Envi;7882624
22882080;Cat, african wild;Felis silvestris lybica;2021-04-07 06:51:30;2021-04-08 06:51:30 UTC;Working Definition;2;LifeStyle_Envi;9091539
49751942;Boa, cook's tree;Corallus hortulanus cooki;2019-10-26 05:23:33;2019-11-08 13:42:06;In Progress;3;Procedure;9153207
44518399;Cape wild cat;Felis libyca;2019-10-03 10:03:47;2021-03-28 19:42:21;In Progress;2;Demograpic;7234549
50267090;Toucan, white-throated;Ramphastos tucanus;2019-11-09 20:52:32;2020-03-09 15:05:58;Working Definition;2;Disease;6088300
94288482;Black-throated butcher bird;Cracticus nigroagularis;2019-12-21 09:26:39;2020-03-17 07:29:41;Validated Phenotype;1;Procedure;7562723
71672170;Butterfly, canadian tiger swallowtail;Papilio canadensis;2020-08-02 10:38:07;2020-09-30 03:35:38;Working Definition;3;Lab;6972218
55183615;Cobra (unidentified);Naja sp.;2020-09-25 11:55:54;2020-09-26 11:55:54 UTC;In Progress;2;Disease;8671599
40374503;Weaver, sociable;Philetairus socius;2020-06-25 07:06:25;2020-06-30 03:07:33;In Progress;3;Lab;8816484
73777075;Bahama pintail;Anas bahamensis;2020-02-24 07:26:06;2020-02-25 07:26:06 UTC;In Progress;2;Demograpic;6995183
43521232;Egyptian cobra;Naja haje;2020-10-13 15:20:47;2021-04-06 14:54:14;Validated Phenotype;2;Demograpic;9536640
65676564;Eastern quoll;Dasyurus viverrinus;2020-02-23 17:12:07;2020-02-24 17:12:07 UTC;Working Definition;2;Lab;8358503
84059324;Giant otter;Pteronura brasiliensis;2020-02-23 02:02:16;2021-03-25 23:19:54;Working Definition;3;Vital;9484073
45324089;Yellow-brown sungazer;Cordylus giganteus;2019-09-28 22:47:14;2019-09-29 22:47:14 UTC;In Progress;3;Procedure;5886053
59040089;White-eye, cape;Zosterops pallidus;2021-01-07 21:40:41;2021-01-08 21:40:41 UTC;Validated Phenotype;3;Disease;6183380
53819046;Red-billed hornbill;Tockus erythrorhyncus;2020-07-23 03:17:36;2020-07-24 03:17:36 UTC;In Progress;1;MedPhenotype;5634462
13892267;Dolphin, striped;Stenella coeruleoalba;2020-12-31 23:54:02;2021-01-01 23:54:02 UTC;Working Definition;3;Lab;6143282
62096981;Dassie;Dendrohyrax brucel;2020-12-13 17:09:27;2020-12-14 17:09:27 UTC;Validated Phenotype;3;Disease;8576061
40519932;Seal, northern fur;Callorhinus ursinus;2020-01-16 19:11:20;2020-02-12 12:23:02;Working Definition;3;Lab;8197539
73613006;Lava gull;Larus fuliginosus;2020-09-09 09:57:08;2020-09-10 09:57:08 UTC;Validated Phenotype;1;Disease;7917719
67667953;Seal, common;Phoca vitulina;2020-03-16 21:48:16;2020-07-26 04:00:02;In Progress;3;MedPhenotype;7868167
69056403;Cereopsis goose;Cereopsis novaehollandiae;2019-10-14 13:43:21;2019-12-06 23:11:47;In Progress;2;MedPhenotype;8682440
20923901;Blesbok;Damaliscus dorcas;2021-04-19 01:13:21;2021-04-20 01:13:21 UTC;In Progress;3;Disease;6143282
54356705;White-fronted capuchin;Cebus albifrons;2020-10-01 17:14:13;2020-10-02 17:14:13 UTC;Validated Phenotype;3;MedPhenotype;9311718
26816415;Alligator, american;Alligator mississippiensis;2019-10-10 13:57:57;2020-06-22 01:01:07;Validated Phenotype;3;Disease;9315038
69046666;Sockeye salmon;Oncorhynchus nerka;2020-09-05 22:27:24;2020-09-06 22:27:24 UTC;Working Definition;1;Vital;8597337
28833851;Eagle, bateleur;Terathopius ecaudatus;2020-02-19 06:37:08;2020-02-20 06:37:08 UTC;Working Definition;3;LifeStyle_Envi;6708229
81865634;Indian red admiral;Vanessa indica;2020-03-21 08:41:22;2020-04-10 18:02:38;Working Definition;2;MedPhenotype;9230916
18949459;Black-backed magpie;Gymnorhina tibicen;2019-11-04 20:13:06;2019-11-05 20:13:06 UTC;Working Definition;2;Demograpic;9518848
66277187;Fox, crab-eating;Dusicyon thous;2020-09-18 15:24:04;2020-09-19 15:24:04 UTC;Working Definition;1;MedPhenotype;5742356
57335107;Echidna, short-beaked;Tachyglossus aculeatus;2020-10-03 11:54:33;2020-10-04 11:54:33 UTC;In Progress;1;MedPhenotype;5704332
27908049;Lemur, ring-tailed;Lemur catta;2019-11-13 03:42:48;2021-02-16 20:31:14;Working Definition;2;Demograpic;6822019
89615127;Cape wild cat;Felis libyca;2020-11-22 17:25:52;2020-11-23 17:25:52 UTC;Working Definition;1;Lab;7389841
63464032;Old world fruit bat (unidentified);unavailable;2021-04-19 08:05:59;2021-04-20 08:05:59 UTC;Validated Phenotype;1;Lab;8488535
66985423;Heron, green-backed;Butorides striatus;2021-01-20 00:07:41;2021-01-21 00:07:41 UTC;In Progress;2;Procedure;7429767
98649938;Phalarope, red;Phalaropus fulicarius;2020-08-22 20:16:20;2020-11-16 10:29:51;In Progress;1;Demograpic;7036968
79193027;Water legaan;Varanus salvator;2020-11-17 12:26:28;2021-03-24 05:59:58;In Progress;1;Demograpic;9079982
94157159;Wild boar;Sus scrofa;2020-08-06 23:09:10;2020-08-07 23:09:10 UTC;In Progress;2;Demograpic;5738280
74275776;Rhea, gray;Rhea americana;2019-11-07 03:40:44;2019-11-15 08:48:44;Validated Phenotype;2;MedPhenotype;8193839
28479259;Crow, house;Corvus brachyrhynchos;2021-01-01 20:08:03;2021-01-02 20:08:03 UTC;In Progress;1;LifeStyle_Envi;8388685
81627037;Wild turkey;Meleagris gallopavo;2021-03-03 00:38:51;2021-04-04 23:21:37;Working Definition;3;Vital;7166223
81661455;Land iguana;Conolophus subcristatus;2019-10-24 03:25:13;2019-10-25 03:25:13 UTC;In Progress;3;Disease;6892139
32811637;Asiatic jackal;Canis aureus;2021-01-31 17:34:12;2021-02-01 17:34:12 UTC;Validated Phenotype;3;MedPhenotype;9452504
54033538;Brolga crane;Grus rubicundus;2020-11-30 03:43:05;2020-12-01 03:43:05 UTC;Validated Phenotype;2;Demograpic;8731661
22823140;Common nighthawk;Chordeiles minor;2020-03-11 16:18:42;2021-03-04 03:33:26;In Progress;2;Lab;9228651
6083236;Bat-eared fox;Otocyon megalotis;2020-05-20 16:39:10;2020-10-23 05:29:02;In Progress;3;Disease;6575705
37991046;Asiatic jackal;Canis aureus;2019-09-28 12:25:42;2020-09-25 08:55:43;Working Definition;3;MedPhenotype;6830699
78168271;Australian spiny anteater;Tachyglossus aculeatus;2020-05-11 14:21:55;2020-05-12 14:21:55 UTC;Working Definition;1;Procedure;9817627
55547094;Stork, saddle-billed;Ephipplorhynchus senegalensis;2019-12-22 05:52:35;2020-09-25 23:31:47;Validated Phenotype;1;MedPhenotype;5770785
97354139;Marshbird, brown and yellow;Pseudoleistes virescens;2020-03-25 03:29:46;2020-04-26 22:56:44;Working Definition;2;Lab;7600656
94747388;Trumpeter, dark-winged;Psophia viridis;2021-02-23 12:06:36;2021-02-24 12:06:36 UTC;Working Definition;3;MedPhenotype;7535676
48580893;Vulture, lappet-faced;Aegypius tracheliotus;2020-08-30 15:45:27;2020-08-31 15:45:27 UTC;In Progress;2;LifeStyle_Envi;8102034
2058383;Ringtail;Bassariscus astutus;2019-12-02 03:26:29;2020-02-21 17:35:05;In Progress;1;Vital;6283653
91803991;Coatimundi, white-nosed;Nasua narica;2020-10-15 16:28:40;2020-12-16 22:43:45;Working Definition;2;LifeStyle_Envi;5991686
98111640;Bustard, denham's;Neotis denhami;2020-09-02 15:27:04;2020-10-16 01:02:42;Working Definition;1;Lab;7868167
88122342;Rhesus monkey;Macaca mulatta;2021-04-13 12:33:42;2021-04-14 12:33:42 UTC;In Progress;1;LifeStyle_Envi;6155810
38747023;Long-tailed spotted cat;Felis wiedi or Leopardus weidi;2020-01-16 23:16:51;2020-03-28 03:54:13;Working Definition;3;Disease;9632833
90189480;Buttermilk snake;Coluber constrictor;2019-10-12 17:34:24;2020-06-20 07:40:15;Working Definition;3;Demograpic;9372226
78089661;Wombat, southern hairy-nosed;Lasiorhinus latifrons;2020-09-24 01:49:19;2020-09-25 01:49:19 UTC;In Progress;2;MedPhenotype;6575705
15684483;Chickadee, black-capped;Parus atricapillus;2021-02-21 21:21:07;2021-02-22 21:21:07 UTC;Working Definition;3;LifeStyle_Envi;9228651
8573812;Kalahari scrub robin;Certotrichas paena;2020-01-01 09:31:11;2020-03-13 20:50:42;Working Definition;3;Lab;7720889
6638629;Pacific gull;Gabianus pacificus;2019-12-14 02:37:02;2020-02-01 16:24:02;In Progress;2;Lab;8690016
30226143;Gorilla, western lowland;Gorilla gorilla;2021-02-06 16:48:24;2021-02-07 16:48:24 UTC;In Progress;2;Demograpic;6527272
31284433;Turtle, snake-necked;Chelodina longicollis;2020-06-24 06:58:12;2020-06-25 06:58:12 UTC;Working Definition;3;Lab;7705019
97603112;Raven, white-necked;Corvus albicollis;2020-03-13 17:00:45;2020-03-14 17:00:45 UTC;In Progress;1;MedPhenotype;5704332
20242244;Chilean flamingo;Phoenicopterus chilensis;2021-03-06 20:19:00;2021-03-07 20:19:00 UTC;In Progress;3;Vital;6972218
51832436;Brown capuchin;Cebus apella;2020-09-12 03:05:39;2020-09-13 03:05:39 UTC;In Progress;1;Vital;5810940
41163147;Glider, squirrel;Petaurus norfolcensis;2020-06-20 08:39:27;2020-12-09 23:13:07;Validated Phenotype;3;Disease;6771273
62901672;Dassie;Dendrohyrax brucel;2019-12-27 06:40:18;2021-01-21 08:58:33;Working Definition;2;Demograpic;7486506
33538398;Teal, hottentot;Anas punctata;2020-09-24 08:25:03;2020-09-25 08:25:03 UTC;Validated Phenotype;3;LifeStyle_Envi;6869848
89617978;Sable antelope;Hippotragus niger;2020-01-16 02:28:59;2020-10-06 10:46:19;Validated Phenotype;1;LifeStyle_Envi;9233431
62768460;House crow;Corvus brachyrhynchos;2020-07-04 16:50:42;2021-01-03 00:43:54;Validated Phenotype;2;Disease;7630757
72640118;Small-toothed palm civet;Arctogalidia trivirgata;2020-05-27 01:04:54;2020-05-28 01:04:54 UTC;Working Definition;2;LifeStyle_Envi;9326126
83491616;Heron, green;Butorides striatus;2020-06-10 22:51:23;2021-01-11 19:27:27;Working Definition;3;MedPhenotype;7321661
95608480;Screamer, southern;Chauna torquata;2020-06-03 04:00:06;2020-11-04 21:53:05;Validated Phenotype;1;Demograpic;9091539
28673223;Eastern dwarf mongoose;Helogale undulata;2020-10-24 09:39:54;2020-12-19 03:29:06;Working Definition;3;LifeStyle_Envi;9298990
2252740;Bird, secretary;Sagittarius serpentarius;2021-01-28 12:33:05;2021-01-29 12:33:05 UTC;Working Definition;1;MedPhenotype;8766743
95696596;Butterfly, tropical buckeye;Junonia genoveua;2020-01-23 22:14:44;2020-08-28 03:49:45;In Progress;2;Lab;8577156
63801682;Swamp deer;Cervus duvauceli;2021-03-10 21:29:22;2021-03-11 21:29:22 UTC;Working Definition;2;Procedure;7600656
28709869;Weaver, red-billed buffalo;Bubalornis niger;2020-02-08 10:36:18;2020-02-09 10:36:18 UTC;Working Definition;2;LifeStyle_Envi;5759714
27606998;Crested porcupine;Hystrix cristata;2020-06-08 08:38:30;2020-06-09 08:38:30 UTC;Validated Phenotype;3;Vital;9555981
19492765;Huron;Galictis vittata;2020-10-14 01:25:08;2020-10-15 01:25:08 UTC;Validated Phenotype;2;Procedure;6127153
75321301;Blue-footed booby;Sula nebouxii;2020-10-02 22:59:18;2021-02-16 14:56:40;In Progress;2;Vital;9624251
21767408;Crowned eagle;Spizaetus coronatus;2019-10-21 04:07:21;2020-03-08 22:20:38;In Progress;1;Lab;9221825
16867760;Downy woodpecker;Picoides pubescens;2020-11-07 12:35:35;2020-11-08 12:35:35 UTC;In Progress;2;Lab;9471756
49300558;Ox, musk;Ovibos moschatus;2021-01-01 12:16:14;2021-01-02 12:16:14 UTC;Validated Phenotype;2;Demograpic;9427075
80408696;Fox, pampa gray;Pseudalopex gymnocercus;2019-10-07 13:03:17;2020-12-08 02:50:07;Working Definition;1;Lab;6941019
13738081;White-mantled colobus;Colobus guerza;2019-10-11 14:47:08;2020-10-21 14:48:35;Working Definition;2;Demograpic;7425386
90833530;Cape fox;Vulpes chama;2021-02-03 14:02:20;2021-03-26 16:25:48;Working Definition;3;Disease;7007474
81521360;White-eye, cape;Zosterops pallidus;2020-04-24 18:56:54;2020-05-16 10:51:27;In Progress;1;MedPhenotype;8559972
37660647;Stilt, black-winged;Himantopus himantopus;2020-03-17 01:50:31;2021-03-11 21:10:31;In Progress;1;Demograpic;6709598
3436156;Grey phalarope;Phalaropus fulicarius;2020-06-13 13:38:09;2020-06-14 13:38:09 UTC;In Progress;2;Disease;6431236
7122716;Tree porcupine;Coendou prehensilis;2020-11-30 16:46:38;2020-12-01 16:46:38 UTC;In Progress;2;Lab;5787284
34726900;Blue crane;Anthropoides paradisea;2020-08-20 02:08:10;2021-04-01 00:32:53;Working Definition;1;Lab;9076729
26914011;Nighthawk, common;Chordeiles minor;2020-05-31 09:44:18;2020-06-01 09:44:18 UTC;Working Definition;2;Procedure;8193839
85173758;Cockatoo, red-tailed;Calyptorhynchus magnificus;2020-04-24 10:44:47;2020-04-25 10:44:47 UTC;In Progress;3;Procedure;7630182
49596396;Goose, canada;Branta canadensis;2020-07-26 15:36:25;2021-03-22 00:09:53;In Progress;3;Demograpic;9482316
97724829;Hartebeest, coke's;Alcelaphus buselaphus cokii;2021-02-02 03:12:33;2021-02-03 03:12:33 UTC;Validated Phenotype;3;LifeStyle_Envi;6765583
56631042;Cardinal, red-capped;Paroaria gularis;2019-09-24 06:41:26;2020-10-24 17:58:15;In Progress;1;MedPhenotype;7058481
24415581;African red-eyed bulbul;Pycnonotus nigricans;2020-08-13 20:54:01;2020-08-31 00:24:23;In Progress;3;Vital;9816007
75695762;Worm snake (unidentified);Carphophis sp.;2021-03-14 18:27:33;2021-03-15 18:27:33 UTC;Working Definition;3;Procedure;9295222
6614114;Impala;Aepyceros mylampus;2021-02-14 01:06:32;2021-02-15 01:06:32 UTC;Working Definition;1;Lab;7510046
84564444;Avocet, pied;Recurvirostra avosetta;2020-04-23 13:38:40;2020-04-24 13:38:40 UTC;Validated Phenotype;1;Vital;6448705
78692988;Waxbill, blue;Uraeginthus angolensis;2020-06-05 08:10:27;2020-06-06 08:10:27 UTC;Working Definition;3;Procedure;5991686
9273519;Silver-backed jackal;Canis mesomelas;2021-01-07 06:07:57;2021-01-08 06:07:57 UTC;In Progress;3;Vital;9602154
6238011;Ring-tailed coatimundi;Nasua nasua;2020-07-21 08:26:21;2021-03-09 10:58:43;In Progress;2;Procedure;8583619
87475316;Heron, little;Butorides striatus;2020-07-05 15:44:29;2021-01-06 15:10:16;In Progress;2;Vital;9713625
67414573;Pintail, bahama;Anas bahamensis;2019-11-27 06:09:50;2020-03-15 05:01:36;In Progress;2;Demograpic;8496556
99745741;Tortoise, burmese brown mountain;Manouria emys;2021-03-31 04:24:21;2021-04-01 04:24:21 UTC;Validated Phenotype;3;LifeStyle_Envi;7701809
28720844;Dog, bush;Speothos vanaticus;2019-10-15 23:24:41;2020-10-31 07:37:04;In Progress;2;Disease;9888127
86210422;White-throated toucan;Ramphastos tucanus;2020-01-11 14:00:25;2020-01-12 14:00:25 UTC;Working Definition;3;MedPhenotype;8133278
76123278;Bald eagle;Haliaeetus leucocephalus;2019-12-14 19:37:32;2020-09-14 07:02:20;In Progress;1;Vital;6514990
96082838;Hartebeest, red;Alcelaphus buselaphus caama;2020-03-26 13:50:48;2021-01-31 12:19:43;Validated Phenotype;3;MedPhenotype;7096759
1525338;Pintail, bahama;Anas bahamensis;2020-03-26 11:21:38;2021-01-14 08:52:29;Validated Phenotype;2;Lab;9712525
71617619;Oystercatcher, blackish;Haematopus ater;2020-07-23 01:34:08;2020-07-24 01:34:08 UTC;Validated Phenotype;2;LifeStyle_Envi;7692423
84160892;Dusky rattlesnake;Crotalus triseriatus;2019-10-29 02:43:11;2020-06-21 08:18:27;Validated Phenotype;1;Vital;7606476
68842882;Pintail, white-cheeked;Anas bahamensis;2020-11-15 11:36:28;2020-11-16 11:36:28 UTC;Validated Phenotype;3;Demograpic;7414946
6985433;Yellow-billed hornbill;Tockus flavirostris;2020-08-02 15:07:06;2020-08-03 15:07:06 UTC;Working Definition;2;LifeStyle_Envi;6578037
49073119;Crow, american;Corvus brachyrhynchos;2019-09-18 12:38:42;2020-05-28 04:23:29;Validated Phenotype;1;LifeStyle_Envi;5770785
23675378;Cottonmouth;Agkistrodon piscivorus;2019-10-03 08:47:08;2020-07-11 02:48:58;Working Definition;2;Lab;7150126
2067518;Wild boar;Sus scrofa;2019-10-16 13:47:08;2020-03-11 01:04:53;Working Definition;2;Disease;5933328
52191327;Oystercatcher, blackish;Haematopus ater;2020-04-22 20:49:52;2020-07-08 18:47:00;In Progress;1;LifeStyle_Envi;6650479
52252592;Galah;Eolophus roseicapillus;2020-09-23 13:10:50;2020-09-24 13:10:50 UTC;Validated Phenotype;1;LifeStyle_Envi;7815762
94213981;Otter, brazilian;Pteronura brasiliensis;2020-11-24 15:20:29;2020-11-25 15:20:29 UTC;In Progress;1;Vital;6105538
65590415;Wallaby, tammar;Macropus eugenii;2020-01-28 03:35:49;2020-08-09 08:38:59;Working Definition;3;Vital;5865967
34215455;Rat, desert kangaroo;Dipodomys deserti;2019-09-23 00:55:37;2019-12-31 21:49:21;Working Definition;1;MedPhenotype;7691919
40552101;Mongoose, eastern dwarf;Helogale undulata;2020-05-23 04:13:20;2021-03-30 16:13:02;Validated Phenotype;2;Disease;9599599
62667364;Deer, roe;Capreolus capreolus;2021-02-13 21:16:55;2021-03-06 16:12:51;In Progress;2;Disease;8223541
71027622;Lapwing, southern;Vanellus chilensis;2020-05-26 14:15:31;2020-06-22 15:11:17;Working Definition;3;Demograpic;9372226
75884098;Oriental short-clawed otter;Aonyx cinerea;2020-07-17 08:35:23;2021-02-14 15:43:40;Validated Phenotype;2;Disease;7856267
78840843;Deer, barasingha;Cervus duvauceli;2021-03-27 12:37:57;2021-03-28 12:37:57 UTC;In Progress;2;Lab;8083162
33545177;Mudskipper (unidentified);unavailable;2020-09-29 18:27:21;2020-09-30 18:27:21 UTC;Validated Phenotype;2;Vital;8417467
1513366;Black-throated cardinal;Paroaria gularis;2020-09-03 15:52:30;2020-11-12 08:09:39;Working Definition;2;LifeStyle_Envi;7386537
99876461;Kaffir cat;Felis silvestris lybica;2020-12-13 12:29:51;2020-12-14 12:29:51 UTC;In Progress;3;LifeStyle_Envi;9965550
89314216;Eastern boa constrictor;Acrantophis madagascariensis;2020-04-17 00:23:41;2020-05-20 11:21:55;In Progress;2;Procedure;9149304
48982674;Galapagos mockingbird;Nesomimus trifasciatus;2020-01-20 03:41:18;2020-01-21 03:41:18 UTC;In Progress;1;Demograpic;6995183
22019582;Weaver, sociable;Philetairus socius;2020-05-21 11:16:24;2020-10-01 04:09:00;Validated Phenotype;3;Demograpic;7058481
49652250;Egyptian cobra;Naja haje;2020-10-03 10:27:13;2020-12-26 21:12:53;Working Definition;1;Demograpic;9420653
90323651;Mudskipper (unidentified);unavailable;2020-09-20 09:03:52;2020-09-21 09:03:52 UTC;Validated Phenotype;3;Lab;5777191
5122731;Asian openbill;Anastomus oscitans;2020-09-30 01:55:14;2021-01-21 15:57:40;Working Definition;3;Disease;5961644
62653288;Snake, carpet;Morelia spilotes variegata;2019-11-23 12:34:11;2020-11-11 16:21:07;In Progress;3;LifeStyle_Envi;9555981
49723140;Rose-ringed parakeet;Psittacula krameri;2021-02-05 18:29:19;2021-04-11 10:48:31;Working Definition;3;Vital;9127738
97752836;Gull, lava;Larus fuliginosus;2021-01-27 10:52:16;2021-01-28 10:52:16 UTC;Working Definition;1;Lab;6593116
99148785;Gaur;Bos frontalis;2020-05-15 14:36:42;2020-12-20 13:42:43;Working Definition;1;LifeStyle_Envi;9333492
73381794;Owl, burrowing;Speotyte cuniculata;2020-03-05 08:39:31;2020-03-06 08:39:31 UTC;Validated Phenotype;1;Demograpic;9132978
47059375;Magistrate black colobus;Colobus guerza;2020-08-08 00:19:12;2020-08-09 00:19:12 UTC;Validated Phenotype;2;Demograpic;6938086
63386886;Agama lizard (unidentified);Agama sp.;2020-03-06 18:05:42;2020-05-09 13:48:04;Validated Phenotype;1;Lab;8742043
68185284;Elegant crested tinamou;Eudromia elegans;2020-12-11 10:58:25;2021-02-04 10:57:22;Validated Phenotype;3;Disease;9638652
5733905;Crane, brolga;Grus rubicundus;2020-11-07 04:05:31;2020-11-08 04:05:31 UTC;Validated Phenotype;1;MedPhenotype;6986710
63591518;Quoll, eastern;Dasyurus viverrinus;2020-07-14 15:15:25;2021-04-06 19:12:16;Working Definition;2;LifeStyle_Envi;9248264
45777016;Oriental short-clawed otter;Aonyx cinerea;2020-05-10 09:43:46;2020-08-25 09:44:11;Validated Phenotype;1;Disease;6218557
56905519;Long-tailed spotted cat;Felis wiedi or Leopardus weidi;2020-10-05 14:05:38;2020-12-12 17:41:52;Working Definition;1;MedPhenotype;8109173
70248928;Crowned hawk-eagle;Spizaetus coronatus;2019-11-06 20:05:46;2020-03-15 23:45:14;Working Definition;1;Vital;7035058
5591139;Least chipmunk;Eutamias minimus;2020-10-23 02:58:51;2021-02-08 00:58:52;Working Definition;2;Vital;6480740
34778941;Great horned owl;Bubo virginianus;2020-02-21 07:30:41;2020-09-03 13:42:43;Working Definition;3;Disease;9908067
19468788;Langur, gray;Semnopithecus entellus;2021-01-27 00:54:46;2021-01-28 00:54:46 UTC;Validated Phenotype;1;LifeStyle_Envi;9949825
98797541;Common mynah;Acridotheres tristis;2020-04-07 16:10:35;2020-07-08 21:10:18;In Progress;1;Disease;6146412
49263868;Tortoise, asian foreset;Manouria emys;2020-07-10 22:06:57;2020-07-11 22:06:57 UTC;In Progress;2;Demograpic;7837724
22080144;Squirrel, red;Tamiasciurus hudsonicus;2019-12-09 11:30:06;2020-09-18 05:09:39;In Progress;3;Vital;6584448
28740086;Rhinoceros, black;Diceros bicornis;2021-01-12 15:24:51;2021-01-13 15:24:51 UTC;Working Definition;2;Lab;6930172
42578714;Squirrel, uinta ground;Spermophilus armatus;2019-10-04 02:33:06;2019-11-25 12:59:50;Working Definition;1;Disease;9834930
79366594;Greylag goose;Anser anser;2020-08-02 05:33:18;2020-09-03 23:44:03;Validated Phenotype;1;Procedure;7837230
41750368;Canadian river otter;Lutra canadensis;2019-11-10 01:11:55;2020-12-20 08:50:39;In Progress;1;LifeStyle_Envi;7061634
43888938;Cat, native;Dasyurus viverrinus;2020-02-05 03:53:12;2020-08-30 15:22:40;In Progress;3;LifeStyle_Envi;9677954
57525161;Cat, kaffir;Felis silvestris lybica;2020-08-11 17:10:09;2020-08-12 17:10:09 UTC;Validated Phenotype;1;Disease;9885212
69511056;Steller sea lion;Eumetopias jubatus;2020-02-07 18:07:59;2020-10-27 01:54:01;Validated Phenotype;1;MedPhenotype;8578441
71922760;Galapagos dove;Zenaida galapagoensis;2020-10-19 05:05:51;2020-10-20 05:05:51 UTC;Working Definition;1;Lab;6744902
7209116;Water legaan;Varanus salvator;2019-12-04 02:08:12;2020-01-31 05:31:56;In Progress;1;Vital;6150216
