PhenotypeID,PhenotypeName,PhenoDesc,DateAdded,LastModified,Status,Version,Type,PopulationID
1000397,"Gazelle, thomson's",Gazella thompsonii,2019-10-01 09:22:20,2020-09-29 01:10:41,In Progress,2,LifeStyle_Envi,5555753
1000398,Southern screamer,Chauna torquata,2021-02-08 01:45:47,2021-02-09 01:45:47 UTC,In Progress,3,Procedure,5555673
1000399,White-necked raven,Corvus albicollis,2021-04-17 02:10:40,2021-04-18 02:10:40 UTC,In Progress,2,LifeStyle_Envi,5555643
1000400,Water moccasin,Agkistrodon piscivorus,2020-08-13 18:30:36,2021-03-05 13:42:45,In Progress,3,Lab,5555713
1000401,Sportive lemur,Lepilemur rufescens,2020-10-15 04:26:59,2020-10-16 04:26:59 UTC,Validated Phenotype,2,Lab,5555891
1000402,Caracara (unidentified),unavailable,2020-05-14 14:40:55,2021-03-02 09:55:25,In Progress,1,Demograpic,5556503
1000403,"Crane, blue",Anthropoides paradisea,2021-03-14 03:07:05,2021-03-15 03:07:05 UTC,Working Definition,1,Vital,5556425
1000404,"Glider, squirrel",Petaurus norfolcensis,2020-02-04 07:31:44,2021-02-10 03:24:09,In Progress,3,LifeStyle_Envi,5555627
1000405,"Marshbird, brown and yellow",Pseudoleistes virescens,2020-09-04 06:58:17,2020-09-23 15:03:47,Working Definition,1,Procedure,5555652
1000406,Malachite kingfisher,Corythornis cristata,2020-07-06 04:41:50,2020-10-13 02:30:17,In Progress,1,Vital,5556550
1000407,Indian tree pie,Dendrocitta vagabunda,2020-05-14 11:31:26,2020-09-26 10:13:27,Validated Phenotype,3,Disease,5556170
1000408,"Tortoise, asian foreset",Manouria emys,2020-04-08 11:44:29,2020-05-02 19:55:22,Validated Phenotype,3,Lab,5556297
1000409,"Puffin, horned",Fratercula corniculata,2021-04-01 22:18:28,2021-04-02 22:18:28 UTC,Validated Phenotype,3,Demograpic,5555821
1000410,"Sheep, stone",Ovis dalli stonei,2021-02-15 16:26:22,2021-02-16 16:26:22 UTC,Validated Phenotype,3,Procedure,5556053
1000411,Common green iguana,Iguana iguana,2020-06-26 19:14:00,2020-12-16 04:31:57,Working Definition,1,LifeStyle_Envi,5556382
1000412,Pampa gray fox,Pseudalopex gymnocercus,2019-11-18 10:18:48,2020-03-17 23:46:53,Validated Phenotype,2,MedPhenotype,5556006
1000413,Eastern grey kangaroo,Macropus giganteus,2021-01-27 16:47:40,2021-01-30 17:58:14,Working Definition,1,Lab,5556178
1000414,Silver-backed jackal,Canis mesomelas,2020-09-07 07:38:53,2021-03-02 05:09:21,Working Definition,3,Vital,5556033
1000415,White rhinoceros,Ceratotherium simum,2019-11-27 18:47:19,2020-01-05 07:52:51,Validated Phenotype,3,Disease,5556366
1000416,Guanaco,Lama guanicoe,2020-06-02 14:18:49,2020-06-03 14:18:49 UTC,Validated Phenotype,1,Vital,5556372
1000417,Bleeding heart monkey,Theropithecus gelada,2019-11-06 16:21:43,2020-07-23 19:04:36,Working Definition,2,Vital,5555736
1000418,"Teal, hottentot",Anas punctata,2020-04-04 01:13:24,2020-09-01 03:31:26,Validated Phenotype,2,Lab,5556547
1000419,Indian red admiral,Vanessa indica,2020-01-01 09:54:08,2020-03-09 06:08:55,In Progress,2,Disease,5555796
1000420,River wallaby,Macropus agilis,2021-01-05 05:48:11,2021-03-17 16:37:43,Working Definition,2,Lab,5556266
1000421,African pied wagtail,Motacilla aguimp,2019-10-25 09:01:11,2020-05-16 07:20:57,Working Definition,1,Vital,5556084
1000422,"Gorilla, western lowland",Gorilla gorilla,2020-12-18 11:12:32,2020-12-19 11:12:32 UTC,Validated Phenotype,2,LifeStyle_Envi,5556167
1000423,"Goose, cereopsis",Cereopsis novaehollandiae,2020-01-27 13:59:14,2020-01-28 13:59:14 UTC,In Progress,1,Disease,5555722
1000424,Hottentot teal,Anas punctata,2020-08-09 05:55:07,2020-08-10 05:55:07 UTC,In Progress,2,MedPhenotype,5555878
1000425,Butterfly (unidentified),unavailable,2019-10-01 19:32:07,2021-01-25 07:22:21,In Progress,3,LifeStyle_Envi,5555679
1000426,Two-toed sloth,Choloepus hoffmani,2020-04-24 09:07:46,2020-06-11 13:16:13,In Progress,3,Vital,5555682
1000427,"Lizard, goanna",Varanus sp.,2020-08-17 02:19:11,2020-09-21 02:09:11,In Progress,3,Demograpic,5555683
1000428,"Wolf, mexican",Canis lupus baileyi,2020-06-26 14:12:21,2020-06-27 14:12:21 UTC,Working Definition,1,Disease,5555933
1000429,Burrowing owl,Speotyte cuniculata,2019-11-08 08:00:17,2020-11-16 12:45:05,Validated Phenotype,1,LifeStyle_Envi,5556314
1000430,Roseat flamingo,Phoenicopterus ruber,2021-01-13 10:42:11,2021-01-14 10:42:11 UTC,Validated Phenotype,2,LifeStyle_Envi,5556170
1000431,Margay,Felis wiedi or Leopardus weidi,2019-12-10 04:16:29,2019-12-11 04:16:29 UTC,Working Definition,3,Demograpic,5556249
1000432,"Legaan, ground",Varanus sp.,2019-10-01 03:35:16,2020-12-26 05:57:09,Working Definition,1,Procedure,5556302
1000433,"Squirrel, red",Tamiasciurus hudsonicus,2019-11-27 08:49:17,2020-04-06 06:06:01,In Progress,2,MedPhenotype,5555659
1000434,White-rumped vulture,Gyps bengalensis,2020-09-19 14:48:06,2020-09-20 14:48:06 UTC,Working Definition,3,LifeStyle_Envi,5556156
1000435,Common genet,Genetta genetta,2019-11-16 20:45:31,2020-09-30 12:41:27,Validated Phenotype,1,Lab,5555667
1000436,Black-backed magpie,Gymnorhina tibicen,2020-09-23 07:34:08,2020-09-24 07:34:08 UTC,In Progress,2,Demograpic,5556379
1000437,Tasmanian devil,Sarcophilus harrisii,2020-06-12 08:16:26,2020-08-21 10:43:10,Validated Phenotype,2,Lab,5556186
1000438,Leadbeateri's ground hornbill,Bucorvus leadbeateri,2020-09-24 10:17:45,2020-09-25 10:17:45 UTC,In Progress,3,Demograpic,5555588
1000439,Orca,Orcinus orca,2020-05-27 16:52:40,2020-07-26 06:18:15,Working Definition,2,MedPhenotype,5555820
1000440,Canadian river otter,Lutra canadensis,2020-06-22 13:38:35,2021-03-14 03:13:12,Validated Phenotype,1,LifeStyle_Envi,5555852
1000441,Common dolphin,Delphinus delphis,2021-02-07 17:37:59,2021-02-08 17:37:59 UTC,Validated Phenotype,1,Demograpic,5556387
1000442,Springbuck,Antidorcas marsupialis,2020-11-03 14:00:07,2021-03-22 11:08:31,In Progress,1,Disease,5555909
1000443,Western lowland gorilla,Gorilla gorilla,2020-11-15 23:49:32,2020-11-16 23:49:32 UTC,Validated Phenotype,1,Disease,5556230
1000444,Columbian rainbow boa,Epicrates cenchria maurus,2019-09-22 15:27:40,2019-12-23 05:25:10,Validated Phenotype,2,MedPhenotype,5556159
1000445,"Macaque, pig-tailed",Macaca nemestrina,2020-09-02 10:22:52,2020-09-03 10:22:52 UTC,In Progress,3,MedPhenotype,5556517
1000446,Common green iguana,Iguana iguana,2020-07-03 03:42:50,2020-07-04 03:42:50 UTC,Validated Phenotype,3,LifeStyle_Envi,5555965
1000447,"Bison, american",Bison bison,2021-01-07 16:41:07,2021-04-05 00:31:55,Validated Phenotype,3,Lab,5555852
1000448,Laughing dove,Streptopelia senegalensis,2019-10-14 08:36:20,2020-08-20 14:01:57,Validated Phenotype,3,LifeStyle_Envi,5556483
1000449,"Sheep, american bighorn",Ovis canadensis,2020-09-07 19:16:43,2020-09-14 10:07:01,Validated Phenotype,2,MedPhenotype,5556051
1000450,"Coatimundi, white-nosed",Nasua narica,2019-12-21 14:08:20,2021-02-04 15:57:16,Validated Phenotype,2,Disease,5556001
1000451,"Cow, scottish highland",Bos taurus,2020-05-25 13:58:50,2021-03-25 08:03:34,Validated Phenotype,1,LifeStyle_Envi,5556113
1000452,Bontebok,Damaliscus dorcas,2021-02-05 19:23:08,2021-02-06 19:23:08 UTC,In Progress,2,Vital,5556328
1000453,Fairy penguin,Eudyptula minor,2020-07-30 08:52:42,2021-03-23 23:34:55,Working Definition,1,Vital,5556101
1000454,Great egret,Casmerodius albus,2020-05-03 01:49:04,2020-05-04 01:49:04 UTC,Working Definition,3,MedPhenotype,5556403
1000455,Great horned owl,Bubo virginianus,2020-12-30 04:33:25,2020-12-31 04:33:25 UTC,Validated Phenotype,1,LifeStyle_Envi,5556221
1000456,"Rhea, common",Rhea americana,2021-01-05 22:28:18,2021-01-06 22:28:18 UTC,In Progress,3,Demograpic,5556127
1000457,Spotted-tailed quoll,Dasyurus maculatus,2020-06-15 21:25:39,2020-08-11 10:24:15,Validated Phenotype,1,LifeStyle_Envi,5556138
1000458,Greater adjutant stork,Leptoptilus dubius,2020-01-01 17:51:57,2020-07-03 18:59:26,Working Definition,2,LifeStyle_Envi,5555796
1000459,Denham's bustard,Neotis denhami,2020-03-08 14:01:21,2020-04-20 16:51:16,In Progress,2,Demograpic,5556489
1000460,Canadian tiger swallowtail butterfly,Papilio canadensis,2019-10-05 06:20:02,2020-05-11 04:00:27,Validated Phenotype,1,Demograpic,5555575
1000461,Yellow mongoose,Cynictis penicillata,2020-12-29 02:59:57,2021-01-17 23:39:44,In Progress,3,LifeStyle_Envi,5556457
1000462,"Jaeger, long-tailed",Stercorarius longicausus,2021-03-11 20:18:28,2021-03-12 20:18:28 UTC,In Progress,3,MedPhenotype,5555560
1000463,Dingo,Canis dingo,2020-07-08 22:48:04,2021-02-10 09:30:04,In Progress,3,Vital,5555736
1000464,"Bird, magnificent frigate",Fregata magnificans,2021-03-19 06:31:04,2021-03-20 06:31:04 UTC,In Progress,3,Lab,5555673
1000465,"Armadillo, nine-banded",Dasypus novemcinctus,2019-10-17 11:39:11,2020-01-30 04:49:27,Validated Phenotype,1,Disease,5555801
1000466,Pied crow,Corvus albus,2021-03-07 06:07:27,2021-03-08 06:07:27 UTC,Working Definition,3,Disease,5556385
1000467,Gulls (unidentified),Larus sp.,2020-03-12 02:34:29,2021-02-18 07:35:25,Working Definition,3,Vital,5555736
1000468,"Lory, rainbow",Trichoglossus haematodus moluccanus,2020-11-24 15:27:38,2020-11-25 15:27:38 UTC,Working Definition,2,MedPhenotype,5555884
1000469,Brown lemur,Lemur fulvus,2020-12-31 11:30:57,2021-01-01 11:30:57 UTC,Validated Phenotype,2,Disease,5556009
1000470,"Tamandua, southern",Tamandua tetradactyla,2020-05-08 23:40:53,2020-05-09 23:40:53 UTC,Working Definition,3,Vital,5555814
1000471,Praying mantis (unidentified),unavailable,2019-10-29 04:27:27,2021-01-05 16:47:45,Working Definition,1,Lab,5556231
1000472,"Sunbird, lesser double-collared",Nectarinia chalybea,2021-01-01 23:46:36,2021-01-02 23:46:36 UTC,In Progress,1,Disease,5556365
1000473,Coyote,Canis latrans,2020-05-17 01:36:34,2020-06-06 09:37:15,In Progress,2,Vital,5555565
1000474,"Squirrel, thirteen-lined",Spermophilus tridecemlineatus,2020-07-04 13:38:14,2021-04-03 12:48:10,Validated Phenotype,3,LifeStyle_Envi,5556397
1000475,White-fronted bee-eater,Merops bullockoides,2020-11-22 23:30:20,2020-11-23 23:30:20 UTC,In Progress,1,Disease,5555867
1000476,"Beaver, american",Castor canadensis,2019-11-13 12:35:14,2021-01-26 10:38:48,Working Definition,1,MedPhenotype,5555926
1000477,Woylie,Bettongia penicillata,2020-03-25 17:23:30,2020-03-26 17:23:30 UTC,Working Definition,2,MedPhenotype,5556213
1000478,Defassa waterbuck,Kobus defassa,2020-03-04 05:43:18,2020-07-30 21:05:57,In Progress,1,MedPhenotype,5556176
1000479,"Mockingbird, galapagos",Nesomimus trifasciatus,2021-02-27 14:54:32,2021-02-28 14:54:32 UTC,Validated Phenotype,3,Vital,5556006
1000480,Russian dragonfly,Libellula quadrimaculata,2020-07-08 10:09:47,2020-07-09 10:09:47 UTC,Validated Phenotype,1,Demograpic,5555597
1000481,"Swan, black",Cygnus atratus,2019-10-24 15:08:11,2020-09-22 15:27:08,Working Definition,2,Demograpic,5556231
1000482,"Magpie, australian",Gymnorhina tibicen,2020-12-31 09:32:01,2021-01-01 09:32:01 UTC,In Progress,1,Procedure,5555631
1000483,Woylie,Bettongia penicillata,2020-06-05 20:29:10,2020-09-05 03:57:25,In Progress,1,Demograpic,5555831
1000484,Ring-tailed lemur,Lemur catta,2020-09-27 18:34:04,2020-09-28 18:34:04 UTC,In Progress,3,MedPhenotype,5556372
1000485,House crow,Corvus brachyrhynchos,2020-03-16 14:17:31,2020-03-17 14:17:31 UTC,Validated Phenotype,3,Lab,5555665
1000486,Black-throated butcher bird,Cracticus nigroagularis,2020-06-06 03:18:20,2020-06-07 03:18:20 UTC,Validated Phenotype,2,LifeStyle_Envi,5556395
1000487,Blue racer,Coluber constrictor foxii,2020-01-29 13:34:26,2021-03-25 05:05:25,Working Definition,3,Disease,5556226
1000488,Pocket gopher (unidentified),unavailable,2021-03-07 00:04:55,2021-03-08 00:04:55 UTC,Validated Phenotype,1,LifeStyle_Envi,5556328
1000489,Square-lipped rhinoceros,Ceratotherium simum,2020-09-14 13:30:58,2020-09-15 13:30:58 UTC,In Progress,1,Procedure,5556096
1000490,"Bandicoot, southern brown",Isoodon obesulus,2021-01-21 13:24:36,2021-01-22 13:24:36 UTC,Validated Phenotype,3,MedPhenotype,5555589
1000491,"Monster, gila",Heloderma horridum,2020-11-15 19:03:45,2020-11-16 19:03:45 UTC,Validated Phenotype,3,Disease,5556173
1000492,House sparrow,Passer domesticus,2020-12-24 12:32:20,2021-01-25 03:19:58,In Progress,1,Demograpic,5556146
1000493,American bison,Bison bison,2020-09-17 22:36:20,2020-09-18 22:36:20 UTC,Working Definition,3,LifeStyle_Envi,5555563
1000494,"Seal, northern fur",Callorhinus ursinus,2020-08-26 04:44:14,2020-09-20 19:56:44,In Progress,2,Disease,5556548
1000495,African clawless otter,Aonyx capensis,2021-02-02 17:59:15,2021-02-03 17:59:15 UTC,Validated Phenotype,3,Disease,5556139
1000496,"Cockatoo, sulfur-crested",Cacatua galerita,2020-04-07 03:03:34,2020-10-07 11:31:57,Working Definition,1,Procedure,5555931
1000497,"Crane, wattled",Bugeranus caruncalatus,2019-11-17 08:58:15,2020-09-21 07:00:35,In Progress,3,LifeStyle_Envi,5556070
1000498,Verreaux's sifaka,Propithecus verreauxi,2020-11-24 06:04:40,2020-11-25 06:04:40 UTC,Working Definition,2,Vital,5556002
1000499,"Monkey, vervet",Cercopithecus aethiops,2019-12-28 13:14:53,2020-05-20 19:59:53,Working Definition,2,LifeStyle_Envi,5555729
1000500,Yellow-crowned night heron,Nyctanassa violacea,2019-12-02 21:55:29,2020-06-28 11:47:41,In Progress,3,Disease,5555804
1000501,"Vulture, turkey",Cathartes aura,2020-08-02 02:00:25,2020-08-03 02:00:25 UTC,In Progress,2,Lab,5555868
1000502,"Antelope, roan",Hippotragus equinus,2020-02-27 13:07:51,2020-03-20 17:55:03,In Progress,2,Procedure,5555941
1000503,Worm snake (unidentified),Carphophis sp.,2020-09-25 01:14:50,2020-09-26 01:14:50 UTC,Validated Phenotype,1,Lab,5556133
1000504,Hottentot teal,Anas punctata,2020-01-03 21:18:14,2020-08-16 17:14:31,In Progress,2,Vital,5555575
1000505,Lava gull,Larus fuliginosus,2021-02-12 07:03:29,2021-02-13 07:03:29 UTC,Working Definition,3,Procedure,5556406
1000506,Australian pelican,Pelecanus conspicillatus,2020-06-29 06:17:22,2020-06-30 06:17:22 UTC,Working Definition,3,MedPhenotype,5555893
1000507,Common seal,Phoca vitulina,2021-02-01 15:43:05,2021-02-02 15:43:05 UTC,Validated Phenotype,2,MedPhenotype,5555943
1000508,"Possum, golden brush-tailed",Trichosurus vulpecula,2021-01-27 00:58:56,2021-01-28 00:58:56 UTC,Validated Phenotype,1,MedPhenotype,5555993
1000509,Sarus crane,Grus antigone,2019-10-09 05:18:58,2020-05-20 01:34:17,In Progress,3,MedPhenotype,5556114
1000510,Egyptian viper,Naja haje,2019-11-06 11:10:05,2019-11-07 11:10:05 UTC,In Progress,1,Procedure,5555718
1000511,Caribou,Rangifer tarandus,2020-11-01 20:21:57,2021-01-31 20:42:40,Working Definition,3,Disease,5555674
1000512,"Bee-eater, white-fronted",Merops bullockoides,2021-03-28 15:52:38,2021-03-29 15:52:38 UTC,Validated Phenotype,3,LifeStyle_Envi,5556222
1000513,Potoroo,Potorous tridactylus,2021-03-21 09:02:05,2021-03-22 09:02:05 UTC,In Progress,2,Vital,5555732
1000514,White-winged black tern,Chlidonias leucopterus,2020-04-09 21:32:05,2020-04-09 21:44:12,In Progress,2,MedPhenotype,5555564
1000515,"Sheep, stone",Ovis dalli stonei,2020-10-01 00:12:44,2020-10-02 00:12:44 UTC,Validated Phenotype,1,Disease,5555723
1000516,Mountain goat,Oreamnos americanus,2021-01-17 17:46:58,2021-01-18 17:46:58 UTC,Working Definition,2,LifeStyle_Envi,5556259
1000517,Jaguar,Panthera onca,2019-11-28 10:16:08,2020-11-21 03:44:28,Working Definition,1,Demograpic,5556061
1000518,Square-lipped rhinoceros,Ceratotherium simum,2021-04-16 03:01:23,2021-04-17 03:01:23 UTC,Validated Phenotype,1,Procedure,5555689
1000519,Red sheep,Ovis ammon,2020-07-02 20:19:08,2020-08-23 18:30:35,In Progress,2,LifeStyle_Envi,5555766
1000520,"Weaver, white-browed sparrow",Plocepasser mahali,2020-03-07 09:28:49,2021-03-24 21:40:49,In Progress,1,Demograpic,5556239
1000521,Black rhinoceros,Diceros bicornis,2021-01-04 22:02:16,2021-01-05 22:02:16 UTC,Validated Phenotype,1,Disease,5555720
1000522,Common goldeneye,Bucephala clangula,2021-01-24 11:00:59,2021-01-25 11:00:59 UTC,Validated Phenotype,1,Procedure,5556511
1000523,White-rumped vulture,Gyps bengalensis,2019-12-29 04:41:50,2021-03-19 17:46:23,Validated Phenotype,1,MedPhenotype,5556158
1000524,"Legaan, water",Varanus salvator,2020-04-04 05:09:21,2020-04-05 05:09:21 UTC,In Progress,2,LifeStyle_Envi,5556398
1000525,"Marten, american",Martes americana,2020-07-12 05:08:38,2020-09-29 22:58:18,In Progress,1,LifeStyle_Envi,5556417
1000526,Orca,Orcinus orca,2020-05-27 02:41:25,2020-12-14 14:21:13,In Progress,3,Demograpic,5556258
1000527,Waved albatross,Diomedea irrorata,2020-12-28 06:02:23,2020-12-29 06:02:23 UTC,Working Definition,3,Procedure,5556376
1000528,Carpet snake,Morelia spilotes variegata,2020-08-27 23:08:09,2020-08-28 23:08:09 UTC,Validated Phenotype,1,Lab,5555824
1000529,"Elk, Wapiti",Cervus canadensis,2021-03-15 15:13:41,2021-03-16 15:13:41 UTC,In Progress,3,LifeStyle_Envi,5555629
1000530,"Lory, rainbow",Trichoglossus haematodus moluccanus,2020-09-23 20:48:00,2020-09-24 20:48:00 UTC,Working Definition,3,LifeStyle_Envi,5556156
1000531,White-winged tern,Chlidonias leucopterus,2020-05-17 23:46:50,2020-05-18 23:46:50 UTC,In Progress,3,Procedure,5556108
1000532,Ground monitor (unidentified),Varanus sp.,2020-06-08 12:12:57,2020-06-09 12:12:57 UTC,Validated Phenotype,1,Vital,5556092
1000533,Rufous-collared sparrow,Zonotrichia capensis,2020-11-12 05:35:10,2020-11-13 05:35:10 UTC,Working Definition,3,Vital,5555636
1000534,Brush-tailed phascogale,Phascogale tapoatafa,2019-10-11 17:48:47,2020-12-19 09:55:47,In Progress,2,Procedure,5555972
1000535,"Raven, cape",Corvus albicollis,2020-12-17 22:53:04,2020-12-18 22:53:04 UTC,Working Definition,2,Procedure,5556405
1000536,Blue catfish,Ictalurus furcatus,2019-09-30 16:47:03,2020-02-05 15:38:03,Working Definition,2,Procedure,5556125
1000537,"Eland, common",Taurotagus oryx,2020-12-24 23:57:42,2020-12-25 23:57:42 UTC,In Progress,1,LifeStyle_Envi,5556124
1000538,Crowned eagle,Spizaetus coronatus,2020-09-21 09:27:26,2020-09-22 09:27:26 UTC,Working Definition,1,Lab,5556202
1000539,Australian sea lion,Neophoca cinerea,2020-06-21 04:45:11,2020-06-22 04:45:11 UTC,Validated Phenotype,1,Disease,5555891
1000540,"Elk, Wapiti",Cervus canadensis,2020-09-10 20:54:28,2020-09-11 20:54:28 UTC,Working Definition,2,Vital,5556469
1000541,"Tern, arctic",Sterna paradisaea,2020-04-07 02:48:40,2020-04-08 02:48:40 UTC,In Progress,3,Procedure,5556314
1000542,Black-footed ferret,Mustela nigripes,2020-01-14 14:37:37,2020-01-21 17:42:23,In Progress,2,Demograpic,5555700
1000543,"Vulture, egyptian",Neophron percnopterus,2020-11-19 04:23:56,2020-11-20 04:23:56 UTC,Validated Phenotype,2,Demograpic,5555591
1000544,Mexican wolf,Canis lupus baileyi,2020-05-30 20:01:50,2020-11-20 02:43:35,In Progress,1,Disease,5555853
1000545,Ovenbird,Seiurus aurocapillus,2021-01-02 11:09:19,2021-01-03 11:09:19 UTC,In Progress,1,Vital,5556307
1000546,Western bearded dragon,Amphibolurus barbatus,2020-04-21 18:40:37,2020-10-31 13:07:23,In Progress,1,LifeStyle_Envi,5556515
1000547,Yellow-throated sandgrouse,Pterocles gutturalis,2021-03-10 02:30:07,2021-03-11 02:30:07 UTC,Working Definition,1,LifeStyle_Envi,5556360
1000548,"Tern, royal",Thalasseus maximus,2020-06-26 08:35:04,2021-03-06 23:00:16,In Progress,1,MedPhenotype,5556312
1000549,"Baboon, savanna",Papio cynocephalus,2020-09-08 19:14:01,2020-09-09 19:14:01 UTC,In Progress,1,Lab,5556137
1000550,Kinkajou,Potos flavus,2021-03-11 14:35:26,2021-03-12 14:35:26 UTC,Working Definition,3,Lab,5555859
1000551,"Creeper, black-tailed tree",Climacteris melanura,2020-12-20 17:18:18,2021-02-14 14:16:00,Working Definition,3,Demograpic,5555568
1000552,Desert spiny lizard,Sceloporus magister,2020-01-03 23:05:43,2020-12-30 02:21:07,Validated Phenotype,1,MedPhenotype,5556316
1000553,"Hedgehog, south african",Erinaceus frontalis,2020-09-29 02:09:26,2021-04-16 07:32:51,Working Definition,1,Vital,5556208
1000554,Southern black-backed gull,Larus dominicanus,2020-04-22 02:16:12,2020-06-09 22:41:38,Working Definition,3,LifeStyle_Envi,5556128
1000555,"Tortoise, desert",Gopherus agassizii,2020-10-26 17:45:00,2020-10-27 17:45:00 UTC,Working Definition,1,LifeStyle_Envi,5556091
1000556,"Eagle, white-bellied sea",Haliaetus leucogaster,2020-11-12 22:07:20,2020-12-24 10:29:59,Working Definition,3,Vital,5555758
1000557,"Lion, asian",Panthera leo persica,2019-11-29 04:37:02,2021-03-18 22:47:55,Working Definition,1,Demograpic,5556119
1000558,"Hoopoe, eurasian",Upupa epops,2021-02-28 22:48:13,2021-03-01 22:48:13 UTC,Validated Phenotype,2,Lab,5556425
1000559,Dassie,Dendrohyrax brucel,2020-09-01 07:20:02,2020-09-02 07:20:02 UTC,Working Definition,1,Lab,5556404
1000560,Pacific gull,Gabianus pacificus,2021-03-24 21:57:56,2021-03-25 21:57:56 UTC,Working Definition,2,Disease,5556073
1000561,Magellanic penguin,Spheniscus magellanicus,2020-04-05 01:31:44,2021-02-01 03:47:59,Validated Phenotype,3,MedPhenotype,5556000
1000562,Southern black-backed gull,Larus dominicanus,2020-05-16 19:24:46,2020-05-17 19:24:46 UTC,Validated Phenotype,1,Lab,5555951
1000563,Toddy cat,Paradoxurus hermaphroditus,2021-04-16 19:21:00,2021-04-17 19:21:00 UTC,Validated Phenotype,1,Demograpic,5555605
1000564,"Leopard, indian",Panthera pardus,2020-04-09 08:31:32,2021-01-15 16:16:22,Validated Phenotype,2,Procedure,5555654
1000565,Galapagos hawk,Buteo galapagoensis,2021-04-05 17:43:55,2021-04-06 17:43:55 UTC,Validated Phenotype,3,Procedure,5556160
1000566,Chacma baboon,Papio ursinus,2019-11-12 18:24:55,2021-03-27 23:59:33,In Progress,3,Vital,5556534
1000567,"Grenadier, common",Uraeginthus granatina,2020-08-02 08:36:40,2020-08-03 08:36:40 UTC,Working Definition,1,Lab,5555964
1000568,Comb duck,Sarkidornis melanotos,2021-04-06 04:26:36,2021-04-07 04:26:36 UTC,In Progress,1,LifeStyle_Envi,5555821
1000569,Worm snake (unidentified),Carphophis sp.,2020-02-14 18:14:20,2020-04-10 10:21:30,Working Definition,2,Disease,5556016
1000570,"Armadillo, common long-nosed",Dasypus novemcinctus,2020-01-03 22:47:31,2020-02-17 15:29:28,Working Definition,3,MedPhenotype,5556332
1000571,"Langur, common",Semnopithecus entellus,2020-05-06 20:08:18,2020-10-14 15:44:00,Validated Phenotype,3,Procedure,5556237
1000572,Black-tailed deer,Odocoileus hemionus,2020-08-28 08:12:45,2020-08-29 08:12:45 UTC,Working Definition,2,Lab,5555825
1000573,"Marten, american",Martes americana,2020-05-14 22:28:08,2020-05-15 22:28:08 UTC,Validated Phenotype,3,MedPhenotype,5555651
1000574,European red squirrel,Sciurus vulgaris,2020-04-12 00:46:35,2020-10-22 10:25:07,Validated Phenotype,3,Demograpic,5556389
1000575,"Coatimundi, ring-tailed",Nasua nasua,2020-03-12 00:18:30,2020-03-13 00:18:30 UTC,Validated Phenotype,3,LifeStyle_Envi,5555927
1000576,Small-toothed palm civet,Arctogalidia trivirgata,2021-01-26 04:06:05,2021-01-27 04:06:05 UTC,In Progress,3,Disease,5555967
1000577,"Tamandua, southern",Tamandua tetradactyla,2021-03-18 13:18:50,2021-03-19 13:18:50 UTC,Validated Phenotype,2,LifeStyle_Envi,5556366
1000578,"Squirrel, thirteen-lined",Spermophilus tridecemlineatus,2021-04-07 08:49:57,2021-04-08 08:49:57 UTC,Working Definition,2,LifeStyle_Envi,5556518
1000579,"Monitor, water",Varanus salvator,2020-11-30 13:56:43,2020-12-01 13:56:43 UTC,In Progress,2,Lab,5556057
1000580,Golden-mantled ground squirrel,Spermophilus lateralis,2020-12-19 17:27:02,2021-03-12 23:36:35,Validated Phenotype,2,Procedure,5556307
1000581,Australian magpie,Gymnorhina tibicen,2020-03-27 10:02:51,2021-02-26 04:15:45,In Progress,3,LifeStyle_Envi,5555772
1000582,Prehensile-tailed porcupine,Coendou prehensilis,2020-07-13 23:03:18,2021-01-26 21:58:10,Working Definition,2,Vital,5555998
1000583,Dusky gull,Larus fuliginosus,2019-10-10 02:25:36,2020-07-27 08:30:23,In Progress,2,Vital,5556203
1000584,Brown brocket,Mazama gouazoubira,2019-12-29 09:17:33,2020-07-29 04:39:07,Working Definition,3,MedPhenotype,5555617
1000585,"Rhinoceros, square-lipped",Ceratotherium simum,2020-09-08 19:18:00,2020-09-09 19:18:00 UTC,Validated Phenotype,2,Procedure,5555957
1000586,"Kangaroo, red",Macropus rufus,2020-03-06 21:46:44,2020-03-07 21:46:44 UTC,In Progress,1,Demograpic,5555896
1000587,"Pie, rufous tree",Dendrocitta vagabunda,2020-05-25 02:45:20,2020-12-11 23:44:06,Validated Phenotype,1,Lab,5556474
1000588,African ground squirrel (unidentified),Xerus sp.,2021-01-24 05:01:32,2021-01-25 05:01:32 UTC,Working Definition,3,MedPhenotype,5556371
1000589,"Weaver, chestnut",Ploceus rubiginosus,2020-02-09 12:06:00,2020-08-27 05:38:36,Validated Phenotype,1,Disease,5556154
1000590,Blue shark,Prionace glauca,2020-01-06 12:43:17,2020-03-17 10:32:44,In Progress,3,MedPhenotype,5556466
1000591,"Waxbill, black-cheeked",Estrilda erythronotos,2019-12-24 21:58:23,2020-11-14 22:33:36,In Progress,3,MedPhenotype,5556234
1000592,Woolly-necked stork,Ciconia episcopus,2020-04-12 04:25:36,2020-12-30 07:30:06,Validated Phenotype,3,Disease,5555821
1000593,"Brocket, brown",Mazama gouazoubira,2020-06-05 09:45:24,2020-06-06 09:45:24 UTC,Validated Phenotype,3,Vital,5555924
1000594,"Peacock, blue",Pavo cristatus,2020-04-23 02:18:39,2020-06-13 09:42:00,Validated Phenotype,2,LifeStyle_Envi,5556412
